timestamp_ms,alpha,beta,gamma,a,b,c
1765810775331,346.20000000000005,48.400000000000006,0.30000000000000004,-0.2663493280891796,-41.59930269624085,-103.39882508021225
1765810775347,347.6,48.5,0.2,-0.17694413104711162,-41.499691173673085,-102.13296236529779
1765810775364,348.20000000000005,48.6,0.1,-0.08816174489853121,-41.399923064329144,-101.66668651466772
1765810775381,349.40000000000003,48.7,-0.2,0.1757033856175693,-41.2996933391897,-100.866217118777
1765810775398,350.5,48.800000000000004,-0.5,0.4377028408652987,-41.19809013966201,-100.16451404315104
1765810775414,351.1,48.900000000000006,-0.7000000000000001,0.610610611683511,-41.09626991033336,-99.82888469045562
1765810775431,351.70000000000005,49,-0.8,0.695372650414047,-40.99514524463026,-99.35995834783873
1765810775448,352.6,49.1,-1,0.866117216965396,-40.89244136563042,-98.7229069734163
1765810775464,354.20000000000005,49.300000000000004,-1.3,1.1179385746713058,-40.68731644271456,-97.51451806030474
1765810775481,355.5,49.5,-1.3,1.1100707132835146,-40.48740571303551,-96.20939916907342
1765810775498,356.20000000000005,49.5,-1.3,1.1100707132835146,-40.48740571303551,-95.50939916907342
1765810775514,357.6,49.6,-1.2000000000000002,1.0210972723292446,-40.38930642048286,-93.97559105763443
1765810775531,359,49.6,-1,0.8509609262521673,-40.39257364000005,-92.31303502140628
1765810775548,359.70000000000005,49.6,-0.9,0.7658829198938801,-40.39398455636169,-91.48174802797438
1765810775564,0.9,49.6,-0.7000000000000001,0.5957104095348573,-40.396360934142734,-90.01915898266597
1765810775581,2,49.5,-0.4,0.34162545060411226,-40.49880749383935,-88.52602856616524
1765810775598,2.6,49.5,-0.30000000000000004,0.25622132690529303,-40.49932921148439,-87.79452347005088
1765810775614,3.7,49.300000000000004,0,0,-40.699999999999996,-86.3
1765810775631,4.9,49.2,0.30000000000000004,-0.25895010721165435,-40.79932206750183,-84.70369892097308
1765810775648,5.4,49.1,0.5,-0.4330998401018105,-40.898110224459124,-83.93850872274014
1765810775664,6.5,48.900000000000006,0.8,-0.6978272981168228,-41.09512810704482,-82.43842979885355
1765810775681,7.7,48.800000000000004,1.1,-0.9628274078149065,-41.19075701899159,-80.83817828912326
1765810775698,8.200000000000001,48.7,1.3,-1.141828733613068,-41.28704537948097,-80.0698124048574
1765810775714,9.3,48.7,1.5,-1.3173994636421575,-41.282753536641145,-78.70371725258745
1765810775731,10.4,48.6,1.5,-1.3220421584231683,-41.38269275237685,-77.60065107359412
1765810775748,10.9,48.6,1.4000000000000001,-1.233952399608665,-41.384923094684424,-77.23389832202207
1765810775764,11.9,48.6,1.2000000000000002,-1.0577447874168002,-41.388922602994995,-76.50041866839258
1765810775781,13.100000000000001,48.7,1,-0.8784080368850622,-41.29233409905524,-75.5690145272107
1765810775798,13.700000000000001,48.7,0.8,-0.7027590932626789,-41.29509367477426,-75.23518158907932
1765810775814,15.100000000000001,48.800000000000004,0.5,-0.4377028408652987,-41.19809013966201,-74.23548595684895
1765810775831,16.5,48.900000000000006,0.1,-0.08723544837761134,-41.09992387267604,-73.36729726556514
1765810775848,17.2,49,-0.1,0.08692856294899944,-40.999924140484325,-72.93250119766815
1765810775864,18.5,49.2,-0.5,0.4315747824642823,-40.79811687891533,-72.16049380370187
1765810775881,19.200000000000003,49.2,-0.6000000000000001,0.517882537421698,-40.79728833013321,-71.59258596918525
1765810775898,20.5,49.400000000000006,-1,0.8569962310277178,-40.59252096776816,-70.816954047302
1765810775914,21.8,49.6,-1.4000000000000001,1.1912031735767163,-40.38544545948046,-70.03811930614124
1765810775931,22.400000000000002,49.6,-1.6,1.3612735666006412,-40.380990906113446,-69.70061514649531
1765810775948,23.6,49.7,-1.9000000000000001,1.6105975179553098,-40.27329107611428,-68.89059699451435
1765810775964,24.6,49.7,-2.1,1.779957964543911,-40.26737429139019,-68.15260448193368
1765810775981,25.200000000000003,49.6,-2.2,1.8712211408772454,-40.36406752589773,-67.6878620936281
1765810775998,26.400000000000002,49.6,-2.3000000000000003,1.9561673365746757,-40.36072811857444,-66.6190287917467
1765810776014,27.6,49.5,-2.2,1.8778431670005127,-40.46394034248227,-65.29215519461474
1765810776031,28.1,49.400000000000006,-2.1,1.7989233774151137,-40.56702660838402,-64.66490072081928
1765810776048,29.3,49.300000000000004,-1.9000000000000001,1.633515576669403,-40.672910969348216,-63.20547299038328
1765810776064,29.8,49.2,-1.8,1.553082266483867,-40.77560074052726,-62.57724018516452
1765810776081,31,49.1,-1.4000000000000001,1.2124163750387382,-40.88518624993095,-60.85193436729701
1765810776098,32,49.1,-1.1,0.9527035443669756,-40.890854210878175,-59.45517439620313
1765810776114,33.1,49,-0.8,0.695372650414047,-40.99514524463025,-57.959958347838764
1765810776131,33.7,49,-0.7000000000000001,0.6084627041811174,-40.996283031688094,-57.22747422698649
1765810776148,34.7,49,-0.5,0.43462951543146777,-40.99810354985334,-55.962493788940016
1765810776164,35.800000000000004,49.1,-0.5,0.4330998401018105,-40.898110224459124,-54.861491277259866
1765810776181,36.4,49.1,-0.5,0.4330998401018105,-40.898110224459124,-54.26149127725987
1765810776198,37.6,49.1,-0.5,0.4330998401018105,-40.898110224459124,-53.06149127725987
1765810776214,38.900000000000006,49.2,-0.6000000000000001,0.517882537421698,-40.79728833013321,-51.892585969185255
1765810776231,39.5,49.2,-0.6000000000000001,0.517882537421698,-40.79728833013321,-51.292585969185254
1765810776248,40.7,49.2,-0.8,0.6904856100243767,-40.79517936441029,-50.35675891006485
1765810776264,41.900000000000006,49.2,-1.1,0.9493493143562534,-40.79088641238157,-49.55298086170631
1765810776281,42.5,49.2,-1.2000000000000002,1.0356236929446159,-40.78915428235003,-49.08504246187165
1765810776298,43.7,49.2,-1.5,1.2943971154038219,-40.783054692978425,-48.28118173831562
1765810776314,44.400000000000006,49.2,-1.6,1.3806361763997004,-40.78072049681308,-47.713210997513016
1765810776331,45.7,49.1,-1.8,1.558567906304319,-40.87551454932722,-46.6808264685881
1765810776348,46.900000000000006,49.1,-1.9000000000000001,1.6450777944042434,-40.872719203717025,-45.61302383953647
1765810776364,47.5,49,-2,1.7376874538439913,-40.96966622823246,-45.1492132981805
1765810776381,48.5,49,-2,1.7376874538439913,-40.96966622823246,-44.1492132981805
1765810776398,49.5,49,-2,1.7376874538439913,-40.96966622823247,-43.149213298180506
1765810776414,50,49,-1.9000000000000001,1.650885095396452,-40.97262288628157,-42.51682785450761
1765810776431,51.1,49,-1.7000000000000002,1.4772432170229182,-40.97808183389064,-41.15202288617515
1765810776448,52.300000000000004,49.1,-1.5,1.2989697414425825,-40.88299482636063,-39.68417158217622
1765810776464,52.900000000000006,49.1,-1.3,1.1258537815454779,-40.88722663508166,-38.81968869621301
1765810776481,54.400000000000006,49.1,-1.1,0.9527035443669756,-40.890854210878175,-37.055174396203114
1765810776498,55.900000000000006,49.1,-1,0.866117216965396,-40.89244136563042,-35.422906973416325
1765810776514,56.7,49.1,-0.9,0.7795242949945961,-40.893877410177524,-34.49063350665531
1765810776531,58.400000000000006,49.1,-0.9,0.7795242949945961,-40.893877410177524,-32.790633506655304
1765810776548,59.900000000000006,49.1,-0.9,0.7795242949945961,-40.893877410177524,-31.290633506655304
1765810776564,60.7,49.1,-0.9,0.7795242949945961,-40.893877410177524,-30.490633506655307
1765810776581,62.2,49,-0.9,0.782277278739252,-40.99385578684506,-28.992437590765867
1765810776598,63.6,48.900000000000006,-0.9,0.7850386251644091,-41.09383409782074,-27.594250791948422
1765810776614,64.4,48.900000000000006,-0.8,0.6978272981168228,-41.09512810704482,-26.661570201146457
1765810776631,65.8,48.800000000000004,-0.7000000000000001,0.6127650680253863,-41.19625674896979,-25.13030228770742
1765810776648,67.3,48.7,-0.6000000000000001,0.527088376047573,-41.29724012703229,-23.498631329523658
1765810776664,68,48.7,-0.5,0.43924655242501826,-41.298083403808285,-22.665531844538936
1765810776681,69.60000000000001,48.6,-0.30000000000000004,0.2644824906344012,-41.39930758364726,-20.799937930936053
1765810776698,70.4,48.6,-0.2,0.1763228037754155,-41.39969225809743,-19.86662633939289
1765810776714,72,48.5,-0.1,0.08847241122194115,-41.499922793221415,-18.13351913570564
1765810776731,73.60000000000001,48.5,0,0,-41.50000000000001,-16.399999999999988
1765810776747,74.4,48.5,0,0,-41.50000000000001,-15.600000000000003
1765810776764,75.9,48.5,-0.1,0.08847241122194115,-41.49992279322141,-14.233519135705626
1765810776781,77.30000000000001,48.5,-0.2,0.17694413104711162,-41.49969117367309,-12.967037634702217
1765810776798,78,48.5,-0.30000000000000004,0.2654144681044843,-41.49930514371734,-12.40055486030672
1765810776814,79.30000000000001,48.400000000000006,-0.4,0.355129185747929,-41.59876035628427,-11.234896896263608
1765810776831,80.4,48.300000000000004,-0.5,0.44546911946457557,-41.69805625216067,-10.26965491032655
1765810776848,80.9,48.300000000000004,-0.6000000000000001,0.5345552189659647,-41.69720102953795,-9.903578768187467
1765810776864,81.9,48.2,-0.8,0.7152221597123702,-41.795006661412096,-9.173084104036617
1765810776881,82.9,48.1,-0.9,0.8074371523619511,-41.89365816808821,-8.3090910355689
1765810776898,83.5,48.1,-1,0.8971298086490446,-41.89217070682206,-7.843413624918881
1765810776914,84.5,48,-1.1,0.9902849854594051,-41.990493417928285,-6.980048600664904
1765810776931,85.7,48,-1.2000000000000002,1.080277835588035,-41.988686608304384,-5.914567916968976
1765810776948,86.30000000000001,47.900000000000006,-1.2000000000000002,1.0840745548024227,-42.08864684415447,-5.317110322518714
1765810776964,87.7,47.900000000000006,-1.1,0.993765550318943,-42.090460003373906,-3.782379380728631
1765810776981,89,47.800000000000004,-1,0.9066229195362044,-42.192087856566914,-2.3497709633523427
1765810776998,89.7,47.800000000000004,-0.9,0.8159814367483958,-42.19359105668855,-1.5148131302827863
1765810777014,91,47.800000000000004,-0.7000000000000001,0.634679490067652,-42.19612287575185,0.05512010664438837
1765810777031,92.30000000000001,47.800000000000004,-0.5,0.45335709885846864,-42.198021833609914,1.625072269324533
1765810777048,92.9,47.800000000000004,-0.4,0.362690061153055,-42.19873396348412,2.360053758836216
1765810777064,94.2,47.800000000000004,-0.30000000000000004,0.27202010214942823,-42.19928785007323,3.7950379526835416
1765810777081,95.5,47.900000000000006,-0.1,0.09035681295500891,-42.09992114876925,5.365224834048073
1765810777098,96.10000000000001,47.900000000000006,-0.1,0.09035681295500891,-42.099921148769255,5.965224834048086
1765810777114,97.4,48,0.1,-0.09004028459511586,-41.9999214249926,7.5345631621876255
1765810777131,98,48,0.1,-0.09004028459511586,-41.9999214249926,8.134563162187614
1765810777148,99.2,48,0.30000000000000004,-0.27011797780292357,-41.99929282986236,9.603686828060454
1765810777164,100.60000000000001,48,0.5,-0.4501870435044231,-41.99803566588855,11.272802518870789
1765810777181,101.30000000000001,47.900000000000006,0.6000000000000001,-0.5421155157274344,-42.09716144268126,12.108627534403952
1765810777198,102.80000000000001,47.900000000000006,0.6000000000000001,-0.5421155157274344,-42.09716144268126,13.608627534403963
1765810777214,104.10000000000001,47.800000000000004,0.6000000000000001,-0.5440204851535243,-42.1971514679695,14.909905839981757
1765810777231,104.80000000000001,47.800000000000004,0.5,-0.45335709885846864,-42.198021833609914,15.474927730675477
1765810777248,106.10000000000001,47.800000000000004,0.30000000000000004,-0.27202010214942823,-42.19928785007323,16.504962047316468
1765810777264,107.5,47.7,0.1,-0.09099287612196702,-42.29992059369894,17.635202422677278
1765810777281,108.30000000000001,47.7,0,0,-42.300000000000004,18.300000000000015
1765810777298,109.7,47.7,-0.30000000000000004,0.27297568371823117,-42.29928534834667,19.294395459917506
1765810777314,111,47.6,-0.5,0.45654728252148563,-42.39800791350001,20.322925314281992
1765810777331,111.60000000000001,47.6,-0.6000000000000001,0.5478485779762334,-42.39713142348423,20.787517942986078
1765810777348,112.80000000000001,47.6,-0.6000000000000001,0.5478485779762334,-42.39713142348424,21.9875179429861
1765810777364,113.9,47.6,-0.6000000000000001,0.5478485779762334,-42.39713142348423,23.08751794298608
1765810777381,114.5,47.7,-0.5,0.4549496578309345,-42.29801488460727,23.824001525897092
1765810777398,115.5,47.7,-0.5,0.4549496578309345,-42.29801488460727,24.824001525897074
1765810777414,116.5,47.7,-0.4,0.36396414296919993,-42.29872951603682,25.959197129062897
1765810777431,117,47.7,-0.4,0.36396414296919993,-42.29872951603683,26.459197129062893
1765810777448,118.10000000000001,47.7,-0.30000000000000004,0.27297568371823117,-42.29928534834667,27.69439545991751
1765810777465,119.2,47.7,-0.2,0.1819850160748373,-42.29968237563849,28.929595836640033
1765810777481,119.7,47.7,-0.1,0.09099287612196702,-42.29992059369894,29.564797577322732
1765810777498,120.9,47.7,0,0,-42.30000000000001,30.900000000000013
1765810777515,122,47.7,0.2,-0.1819850160748373,-42.29968237563849,32.27040416335998
1765810777531,122.60000000000001,47.800000000000004,0.2,-0.18134795207300927,-42.19968348752884,32.86997582511746
1765810777548,123.80000000000001,47.800000000000004,0.4,-0.362690061153055,-42.19873396348412,34.339946241163794
1765810777564,124.4,47.800000000000004,0.5,-0.45335709885846864,-42.198021833609914,35.07492773067547
1765810777581,125.60000000000001,47.900000000000006,0.6000000000000001,-0.5421155157274344,-42.09716144268126,36.40862753440394
1765810777598,126.9,47.900000000000006,0.7000000000000001,-0.6324571124977568,-42.09613645206774,37.84338862459669
1765810777614,127.5,47.900000000000006,0.7000000000000001,-0.6324571124977568,-42.09613645206774,38.44338862459667
1765810777631,128.9,47.900000000000006,0.8,-0.7227936381189874,-42.094953799581305,39.97814502378974
1765810777648,130.1,47.900000000000006,0.8,-0.7227936381189874,-42.094953799581305,41.178145023789746
1765810777664,130.8,47.900000000000006,0.8,-0.7227936381189874,-42.094953799581305,41.87814502378975
1765810777681,132.1,47.900000000000006,0.9,-0.8131243686997771,-42.093613497643744,43.312896062403546
1765810777698,133.5,47.900000000000006,1,-0.9034485805720696,-42.092115560331294,44.847641071083565
1765810777714,134.20000000000002,47.900000000000006,1,-0.9034485805720696,-42.0921155603313,45.5476410710836
1765810777732,135.6,47.900000000000006,1.1,-0.993765550318943,-42.090460003373906,47.08237938072861
1765810777748,137,48,1.1,-0.9902849854594051,-41.99049341792828,48.4800486006649
1765810777764,137.70000000000002,48,1.1,-0.9902849854594051,-41.990493417928285,49.180048600664904
1765810777781,139.1,48,1.1,-0.9902849854594051,-41.99049341792828,50.580048600664895
1765810777798,140.6,48,1.2000000000000002,-1.080277835588035,-41.988686608304384,52.21456791696898
1765810777814,141.4,48,1.2000000000000002,-1.080277835588035,-41.988686608304384,53.01456791696897
1765810777831,142.8,48,1.2000000000000002,-1.080277835588035,-41.988686608304384,54.414567916969
1765810777848,144.1,48,1.3,-1.1702620655638103,-41.98672276689272,55.849079265626116
1765810777864,144.70000000000002,48,1.4000000000000001,-1.2602369585312825,-41.98460191420473,56.58358198416905
1765810777885,145.8,48,1.5,-1.3502017979922998,-41.9823240723881,57.81807541049064
1765810777898,147,48.1,1.7000000000000002,-1.5247389378323084,-41.87737704809248,59.28345057745023
1765810777914,147.70000000000002,48.1,1.8,-1.6143546451398068,-41.87463801323255,60.11770209754984
1765810777931,148.9,48.2,1.9000000000000001,-1.697987461269916,-41.77184166114538,61.44796083924074
1765810777948,150,48.300000000000004,2,-1.7809993073172872,-41.66891003882846,62.677810679129564
1765810777964,150.6,48.300000000000004,2.1,-1.869948652310691,-41.66572452292149,63.41160842372689
1765810777981,151.70000000000002,48.400000000000006,2.1,-1.8633925820328143,-41.56584471451641,64.50725432468664
1765810777998,152.3,48.400000000000006,2.1,-1.8633925820328143,-41.56584471451641,65.10725432468665
1765810778014,153.3,48.400000000000006,2.2,-1.9520158858317487,-41.56251575583567,66.24083203997483
1765810778031,154.3,48.300000000000004,2.1,-1.869948652310691,-41.66572452292149,67.1116084237269
1765810778048,154.8,48.300000000000004,2.1,-1.869948652310691,-41.66572452292149,67.6116084237269
1765810778065,155.9,48.2,2.1,-1.8765250949458274,-41.765603957617344,68.71598461691343
1765810778081,157.10000000000002,48.2,2,-1.7872633384293637,-41.7688006732577,69.78197924326147
1765810778098,157.8,48.2,2,-1.7872633384293637,-41.7688006732577,70.48197924326146
1765810778114,159.3,48.1,1.8,-1.6143546451398068,-41.874638013232556,71.71770209754983
1765810778131,160.8,48.1,1.7000000000000002,-1.5247389378323084,-41.87737704809248,73.08345057745026
1765810778148,161.60000000000002,48.1,1.6,-1.4351111251799287,-41.87995971878516,73.7491878775787
1765810778164,163.10000000000002,48.1,1.5,-1.345471916875704,-41.88238599848908,75.11491465316229
1765810778181,164.60000000000002,48.1,1.6,-1.4351111251799287,-41.87995971878516,76.7491878775787
1765810778198,165.4,48.1,1.6,-1.4351111251799287,-41.87995971878516,77.5491878775787
1765810778214,167,48.1,1.7000000000000002,-1.5247389378323084,-41.87737704809248,79.28345057745022
1765810778231,168.60000000000002,48.1,1.9000000000000001,-1.7039575378693732,-41.871742642644705,81.15194178311425
1765810778248,169.4,48.2,1.9000000000000001,-1.697987461269916,-41.77184166114538,81.94796083924074
1765810778264,170.9,48.2,2,-1.7872633384293637,-41.7688006732577,83.58197924326147
1765810778281,172.4,48.300000000000004,2.1,-1.869948652310691,-41.66572452292149,85.2116084237269
1765810778298,173.20000000000002,48.300000000000004,2.1,-1.869948652310691,-41.665724522921494,86.01160842372691
1765810778314,174.60000000000002,48.300000000000004,2.1,-1.869948652310691,-41.66572452292149,87.41160842372692
1765810778331,175.8,48.2,2.1,-1.8765250949458274,-41.765603957617344,88.61598461691344
1765810778348,176.4,48.2,2.1,-1.8765250949458274,-41.765603957617344,89.21598461691345
1765810778364,177.60000000000002,48.2,2.2,-1.9657720286197435,-41.76225154722808,90.54997631254419
1765810778381,178.20000000000002,48.2,2.2,-1.9657720286197435,-41.76225154722809,91.14997631254418
1765810778398,179.3,48.2,2.2,-1.9657720286197435,-41.76225154722808,92.24997631254418
1765810778414,180.3,48.2,2.1,-1.8765250949458274,-41.765603957617344,93.11598461691345
1765810778431,180.8,48.2,2.1,-1.8765250949458274,-41.765603957617344,93.61598461691347
1765810778448,181.70000000000002,48.2,2,-1.7872633384293637,-41.7688006732577,94.38197924326148
1765810778464,182.5,48.2,2,-1.7872633384293637,-41.7688006732577,95.18197924326147
1765810778481,183,48.2,2,-1.7872633384293637,-41.76880067325771,95.68197924326145
1765810778498,183.8,48.2,2,-1.7872633384293637,-41.7688006732577,96.48197924326149
1765810778514,184.8,48.1,2.1,-1.8831220451230204,-41.86548301612274,97.62038303406673
1765810778531,185.20000000000002,48.1,2.1,-1.8831220451230204,-41.865483016122724,98.02038303406675
1765810778548,186.20000000000002,48.2,2.1,-1.8765250949458274,-41.765603957617344,99.01598461691344
1765810778564,187.20000000000002,48.2,2.1,-1.8765250949458274,-41.765603957617344,100.01598461691344
